filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090301_100901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0021171,24.0,36.3846,14.5443,-160.2547,20090301_100901_s4h1A.fts,radiation_streaks,very_subtle,20090301_100901_s4h1A.fts,genuine,40.0,15.0,0.00075838,20.0,36.3839,14.5446,-160.2581,0.0007000000000019213,-0.0003000000000010772,0.0033999999999991815
20090301_104901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00076977,20.0,36.4122,14.5541,-160.2649,20090301_104901_s4h1A.fts,radiation_streaks,very_subtle,20090301_104901_s4h1A.fts,genuine,40.0,15.0,0.00078519,20.0,36.4117,14.5544,-160.2644,0.000499999999995282,-0.0002999999999993008,-0.0005000000000165983
20090301_112901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_112901_s4h1A.fts,radiation_streaks,very_subtle,20090301_112901_s4h1A.fts,genuine,40.0,15.0,0.00077789,20.0,36.4404,14.5632,-160.2711,,,
20090301_120901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00089677,21.0,36.4689,14.5721,-160.2778,20090301_120901_s4h1A.fts,radiation_streaks,very_subtle,20090301_120901_s4h1A.fts,genuine,40.0,15.0,0.00087546,21.0,36.4689,14.5718,-160.2761,0.0,0.0003000000000010772,-0.0016999999999995907
20090301_124901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_124901_s4h1A.fts,radiation_streaks,very_subtle,20090301_124901_s4h1A.fts,genuine,40.0,15.0,0.00077696,20.0,36.498,14.5817,-160.2838,,,
20090301_132901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0006994,20.0,36.5253,14.5915,-160.2899,20090301_132901_s4h1A.fts,radiation_streaks,very_subtle,20090301_132901_s4h1A.fts,genuine,40.0,15.0,0.00068224,21.0,36.5251,14.5907,-160.2856,0.00019999999999953388,0.0007999999999999119,-0.004300000000000637
20090301_140901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,30.0,15.0,0.00038408,15.0,36.554,14.5991,-160.3035,20090301_140901_s4h1A.fts,radiation_streaks,very_subtle,20090301_140901_s4h1A.fts,genuine,40.0,15.0,0.000737,20.0,36.5542,14.5985,-160.305,-0.00019999999999953388,0.000600000000000378,0.0014999999999929514
20090301_144901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_144901_s4h1A.fts,radiation_streaks,very_subtle,20090301_144901_s4h1A.fts,genuine,40.0,15.0,0.0007857,21.0,36.5829,14.6078,-160.3118,,,
20090301_152901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,30.0,15.0,0.00023625,14.0,36.6112,14.6172,-160.3183,20090301_152901_s4h1A.fts,radiation_streaks,very_subtle,20090301_152901_s4h1A.fts,genuine,40.0,15.0,0.00066197,20.0,36.611,14.6164,-160.3183,0.00019999999999953388,0.0007999999999999119,0.0
20090301_160901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_160901_s4h1A.fts,radiation_streaks,very_subtle,20090301_160901_s4h1A.fts,genuine,40.0,15.0,0.0007553,21.0,36.6389,14.6272,-160.3172,,,
20090301_164901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_164901_s4h1A.fts,radiation_streaks,very_subtle,20090301_164901_s4h1A.fts,genuine,40.0,15.0,0.00065384,21.0,36.6676,14.6356,-160.3353,,,
20090301_172901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00083103,20.0,36.696,14.6455,-160.3315,20090301_172901_s4h1A.fts,radiation_streaks,very_subtle,20090301_172901_s4h1A.fts,genuine,40.0,15.0,0.00080748,22.0,36.6966,14.6453,-160.3292,-0.0005999999999986017,0.00019999999999953388,-0.0023000000000195087
20090301_180901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_180901_s4h1A.fts,radiation_streaks,very_subtle,20090301_180901_s4h1A.fts,genuine,40.0,15.0,0.00068399,21.0,36.7243,14.6541,-160.3443,,,
20090301_184901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_184901_s4h1A.fts,radiation_streaks,very_subtle,20090301_184901_s4h1A.fts,genuine,40.0,15.0,0.00059723,21.0,36.7528,14.6643,-160.3473,,,
20090301_192901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_192901_s4h1A.fts,radiation_streaks,very_subtle,20090301_192901_s4h1A.fts,genuine,,,,,,,,,,
20090301_200901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_200901_s4h1A.fts,radiation_streaks,very_subtle,20090301_200901_s4h1A.fts,genuine,40.0,15.0,0.0010409,23.0,36.8095,14.6826,-160.3653,,,
20090301_204901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00081704,19.0,36.8374,14.6913,-160.3696,20090301_204901_s4h1A.fts,radiation_streaks,very_subtle,20090301_204901_s4h1A.fts,genuine,40.0,15.0,0.0011284,23.0,36.8376,14.6914,-160.3723,-0.00019999999999953388,-9.999999999976694e-05,0.0027000000000043656
20090301_212901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0019938,28.0,36.8659,14.7005,-160.3825,20090301_212901_s4h1A.fts,radiation_streaks,very_subtle,20090301_212901_s4h1A.fts,genuine,40.0,15.0,0.00090204,24.0,36.8654,14.7006,-160.376,0.0005000000000023874,-9.999999999976694e-05,-0.006499999999988404
20090301_220901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0019622,27.0,36.8947,14.7095,-160.3864,20090301_220901_s4h1A.fts,radiation_streaks,very_subtle,20090301_220901_s4h1A.fts,genuine,40.0,15.0,0.00082912,24.0,36.8947,14.7097,-160.3869,0.0,-0.00019999999999953388,0.0004999999999881766
20090301_224901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090301_224901_s4h1A.fts,radiation_streaks,very_subtle,20090301_224901_s4h1A.fts,genuine,40.0,15.0,0.00080933,24.0,36.9223,14.719,-160.3934,,,
20090301_232901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0019081,27.0,36.9512,14.7285,-160.3986,20090301_232901_s4h1A.fts,radiation_streaks,very_subtle,20090301_232901_s4h1A.fts,genuine,40.0,15.0,0.0010251,23.0,36.9514,14.7285,-160.3988,-0.00019999999999953388,0.0,0.0002000000000066393
20090302_000901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_000901_s4h1A.fts,radiation_streaks,very_subtle,20090302_000901_s4h1A.fts,genuine,40.0,15.0,0.00080205,24.0,36.9795,14.7369,-160.4123,,,
20090302_004901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0012765,23.0,37.0082,14.7461,-160.4127,20090302_004901_s4h1A.fts,radiation_streaks,very_subtle,20090302_004901_s4h1A.fts,genuine,40.0,15.0,0.00078258,24.0,37.0086,14.7464,-160.4135,-0.00039999999999906777,-0.0002999999999993008,0.0007999999999981355
20090302_012901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_012901_s4h1A.fts,radiation_streaks,very_subtle,20090302_012901_s4h1A.fts,genuine,40.0,15.0,0.00074395,24.0,37.0357,14.7556,-160.4215,,,
20090302_020901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0013823,27.0,37.0646,14.7644,-160.4307,20090302_020901_s4h1A.fts,radiation_streaks,very_subtle,20090302_020901_s4h1A.fts,genuine,40.0,15.0,0.0019383,30.0,37.0645,14.7644,-160.4298,9.999999999621423e-05,0.0,-0.0009000000000014552
20090302_024901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0012289,23.0,37.093,14.7735,-160.4352,20090302_024901_s4h1A.fts,radiation_streaks,very_subtle,20090302_024901_s4h1A.fts,genuine,40.0,15.0,0.0011131,23.0,37.0927,14.7733,-160.4368,0.00030000000000285354,0.00019999999999953388,0.001599999999996271
20090302_032901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0012881,22.0,37.1213,14.7828,-160.4439,20090302_032901_s4h1A.fts,radiation_streaks,very_subtle,20090302_032901_s4h1A.fts,genuine,40.0,15.0,0.0018934,30.0,37.1214,14.7828,-160.4436,-0.00010000000000331966,0.0,-0.00030000000000995897
20090302_040901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0010433,23.0,37.1502,14.7919,-160.4448,20090302_040901_s4h1A.fts,radiation_streaks,very_subtle,20090302_040901_s4h1A.fts,genuine,40.0,15.0,0.001137,23.0,37.1499,14.7915,-160.4477,0.0002999999999957481,0.0004000000000008441,0.002900000000011005
20090302_044901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0011078,23.0,37.1782,14.7995,-160.4643,20090302_044901_s4h1A.fts,radiation_streaks,very_subtle,20090302_044901_s4h1A.fts,genuine,40.0,15.0,0.0015948,30.0,37.1785,14.7993,-160.465,-0.00030000000000285354,0.00019999999999953388,0.0006999999999948159
20090302_052901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0015407,28.0,37.2079,14.8091,-160.4616,20090302_052901_s4h1A.fts,radiation_streaks,very_subtle,20090302_052901_s4h1A.fts,genuine,40.0,15.0,0.0012095,25.0,37.2067,14.8091,-160.4693,0.0012000000000043087,0.0,0.007699999999999818
20090302_060901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0016364,28.0,37.2351,14.8185,-160.4763,20090302_060901_s4h1A.fts,radiation_streaks,very_subtle,20090302_060901_s4h1A.fts,genuine,40.0,15.0,0.0013983,25.0,37.2353,14.8182,-160.4747,-0.00019999999999953388,0.0003000000000010772,-0.001599999999996271
20090302_064901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_064901_s4h1A.fts,radiation_streaks,very_subtle,20090302_064901_s4h1A.fts,genuine,40.0,15.0,0.0013151,24.0,37.2636,14.8281,-160.4757,,,
20090302_072901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0015712,28.0,37.2919,14.8374,-160.4899,20090302_072901_s4h1A.fts,radiation_streaks,very_subtle,20090302_072901_s4h1A.fts,genuine,40.0,15.0,0.0013093,24.0,37.2918,14.8367,-160.4875,9.999999999621423e-05,0.000700000000000145,-0.0023999999999944066
20090302_080901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0013182,26.0,37.3208,14.8473,-160.4887,20090302_080901_s4h1A.fts,radiation_streaks,very_subtle,20090302_080901_s4h1A.fts,genuine,40.0,15.0,0.0013939,24.0,37.3205,14.8469,-160.4867,0.0002999999999957481,0.0004000000000008441,-0.001999999999981128
20090302_084901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00071631,21.0,37.3483,14.8554,-160.5003,20090302_084901_s4h1A.fts,radiation_streaks,very_subtle,20090302_084901_s4h1A.fts,genuine,40.0,15.0,0.001084,22.0,37.3484,14.8553,-160.4993,-9.999999999621423e-05,9.999999999976694e-05,-0.0010000000000047748
20090302_092901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0013499,27.0,37.377,14.8644,-160.5147,20090302_092901_s4h1A.fts,radiation_streaks,very_subtle,20090302_092901_s4h1A.fts,genuine,40.0,15.0,0.0012877,24.0,37.3774,14.8638,-160.5115,-0.00039999999999906777,0.000600000000000378,-0.003199999999992542
20090302_100901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0010968,22.0,37.406,14.873,-160.5114,20090302_100901_s4h1A.fts,radiation_streaks,very_subtle,20090302_100901_s4h1A.fts,genuine,40.0,15.0,0.0012816,24.0,37.406,14.873,-160.5163,0.0,0.0,0.004899999999992133
20090302_104901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0012321,24.0,37.4336,14.8824,-160.5246,20090302_104901_s4h1A.fts,radiation_streaks,very_subtle,20090302_104901_s4h1A.fts,genuine,40.0,15.0,0.0012267,24.0,37.4339,14.8823,-160.5229,-0.00030000000000285354,9.999999999976694e-05,-0.0016999999999995907
20090302_112901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00069592,20.0,37.4624,14.892,-160.5227,20090302_112901_s4h1A.fts,radiation_streaks,very_subtle,20090302_112901_s4h1A.fts,genuine,40.0,15.0,0.0012785,24.0,37.4628,14.8914,-160.5282,-0.00039999999999906777,0.0005999999999986017,0.005500000000012051
20090302_120901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_120901_s4h1A.fts,radiation_streaks,very_subtle,20090302_120901_s4h1A.fts,genuine,40.0,15.0,0.0012413,25.0,37.491,14.9008,-160.5388,,,
20090302_124901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00065247,20.0,37.5205,14.9098,-160.5387,20090302_124901_s4h1A.fts,radiation_streaks,very_subtle,20090302_124901_s4h1A.fts,genuine,40.0,15.0,0.0012724,25.0,37.5203,14.9101,-160.5396,0.00019999999999953388,-0.0002999999999993008,0.0009000000000014552
20090302_132901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0011316,26.0,37.5481,14.9187,-160.5566,20090302_132901_s4h1A.fts,radiation_streaks,very_subtle,20090302_132901_s4h1A.fts,genuine,40.0,15.0,0.0012024,26.0,37.5482,14.9181,-160.556,-0.00010000000000331966,0.0005999999999986017,-0.0005999999999914962
20090302_140901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00063494,20.0,37.5776,14.9268,-160.554,20090302_140901_s4h1A.fts,radiation_streaks,very_subtle,20090302_140901_s4h1A.fts,genuine,40.0,15.0,0.0012344,25.0,37.577,14.928,-160.5618,0.0005999999999986017,-0.001200000000000756,0.007800000000003138
20090302_144901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0010486,26.0,37.6056,14.9361,-160.5674,20090302_144901_s4h1A.fts,radiation_streaks,very_subtle,20090302_144901_s4h1A.fts,genuine,40.0,15.0,0.0010891,25.0,37.6054,14.9362,-160.5718,0.00019999999999953388,-9.999999999976694e-05,0.004400000000003956
20090302_152901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_152901_s4h1A.fts,radiation_streaks,very_subtle,20090302_152901_s4h1A.fts,genuine,40.0,15.0,0.0011572,25.0,37.6338,14.9461,-160.5698,,,
20090302_164901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0010117,25.0,37.6913,14.9633,-160.5882,20090302_164901_s4h1A.fts,radiation_streaks,very_subtle,20090302_164901_s4h1A.fts,genuine,40.0,15.0,0.0010447,25.0,37.691,14.9633,-160.5869,0.0002999999999957481,0.0,-0.001299999999986312
20090302_172901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0009769,27.0,37.7201,14.973,-160.5971,20090302_172901_s4h1A.fts,radiation_streaks,very_subtle,20090302_172901_s4h1A.fts,genuine,40.0,15.0,0.00099643,26.0,37.7194,14.9726,-160.5941,0.0007000000000019213,0.0004000000000008441,-0.0030000000000143245
20090302_180901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0011176,26.0,37.7476,14.9812,-160.6076,20090302_180901_s4h1A.fts,radiation_streaks,very_subtle,20090302_180901_s4h1A.fts,genuine,40.0,15.0,0.00049656,22.0,37.7475,14.9822,-160.6055,9.999999999621423e-05,-0.0010000000000012221,-0.0020999999999844476
20090302_184901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00087833,27.0,37.7756,14.9918,-160.6058,20090302_184901_s4h1A.fts,radiation_streaks,very_subtle,20090302_184901_s4h1A.fts,genuine,40.0,15.0,0.00095896,26.0,37.7776,14.991,-160.5928,-0.0020000000000024443,0.0007999999999999119,-0.012999999999976808
20090302_192901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_192901_s4h1A.fts,radiation_streaks,very_subtle,20090302_192901_s4h1A.fts,genuine,40.0,15.0,0.00096421,26.0,37.8043,15.0011,-160.6139,,,
20090302_200901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00089853,26.0,37.8326,15.0101,-160.6173,20090302_200901_s4h1A.fts,radiation_streaks,very_subtle,20090302_200901_s4h1A.fts,genuine,40.0,15.0,0.00092015,26.0,37.8326,15.0107,-160.613,0.0,-0.000600000000000378,-0.004300000000000637
20090302_204901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00085554,28.0,37.8612,15.0187,-160.6306,20090302_204901_s4h1A.fts,radiation_streaks,very_subtle,20090302_204901_s4h1A.fts,genuine,40.0,15.0,0.00087842,27.0,37.8608,15.0189,-160.6313,0.00039999999999906777,-0.00019999999999953388,0.0007000000000232376
20090302_212901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090302_212901_s4h1A.fts,radiation_streaks,very_subtle,20090302_212901_s4h1A.fts,genuine,40.0,15.0,0.00093,26.0,37.89,15.0277,-160.6324,,,
20090302_220901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00086237,27.0,37.9184,15.0365,-160.6435,20090302_220901_s4h1A.fts,radiation_streaks,very_subtle,20090302_220901_s4h1A.fts,genuine,40.0,15.0,0.00086779,27.0,37.918,15.0366,-160.6502,0.00039999999999906777,-9.999999999976694e-05,0.006700000000023465
20090302_224901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00090554,25.0,37.947,15.0451,-160.6556,20090302_224901_s4h1A.fts,radiation_streaks,very_subtle,20090302_224901_s4h1A.fts,genuine,40.0,15.0,0.00090412,24.0,37.9468,15.0447,-160.6538,0.00019999999999953388,0.00039999999999906777,-0.0018000000000029104
20090302_232901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00079881,28.0,37.9756,15.0542,-160.6602,20090302_232901_s4h1A.fts,radiation_streaks,very_subtle,20090302_232901_s4h1A.fts,genuine,40.0,15.0,0.00085951,26.0,37.9754,15.0551,-160.6611,0.00019999999999953388,-0.0008999999999996788,0.0009000000000014552
20090303_000901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00084425,27.0,38.0039,15.0642,-160.6657,20090303_000901_s4h1A.fts,radiation_streaks,very_subtle,20090303_000901_s4h1A.fts,genuine,40.0,15.0,0.00081049,26.0,38.0036,15.0638,-160.6656,0.00030000000000285354,0.00039999999999906777,-9.999999997489795e-05
20090303_004901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00076379,26.0,38.0322,15.073,-160.6752,20090303_004901_s4h1A.fts,radiation_streaks,very_subtle,20090303_004901_s4h1A.fts,genuine,80.0,-85.0,0.00082564,26.0,38.0319,15.0735,-160.6753,0.00030000000000285354,-0.0004999999999988347,0.00010000000000331966
20090303_012901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0008558,25.0,38.0607,15.0816,-160.6854,20090303_012901_s4h1A.fts,radiation_streaks,very_subtle,20090303_012901_s4h1A.fts,genuine,,,,,,,,,,
20090303_020901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00079058,25.0,38.0886,15.0912,-160.6898,20090303_020901_s4h1A.fts,radiation_streaks,very_subtle,20090303_020901_s4h1A.fts,genuine,40.0,15.0,0.00070628,25.0,38.0892,15.0907,-160.6872,-0.0005999999999986017,0.0005000000000006111,-0.002600000000001046
20090303_024901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00074183,27.0,38.1172,15.0997,-160.6983,20090303_024901_s4h1A.fts,radiation_streaks,very_subtle,20090303_024901_s4h1A.fts,genuine,40.0,15.0,0.00076171,26.0,38.1172,15.0995,-160.6964,0.0,0.00019999999999953388,-0.0018999999999778083
20090303_032901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,30.0,15.0,0.00033448,13.0,38.1461,15.1083,-160.7007,20090303_032901_s4h1A.fts,radiation_streaks,very_subtle,20090303_032901_s4h1A.fts,genuine,40.0,15.0,0.00074365,25.0,38.1464,15.1078,-160.7062,-0.00030000000000285354,0.0005000000000006111,0.005499999999983629
20090303_040901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00070066,26.0,38.1744,15.1177,-160.7127,20090303_040901_s4h1A.fts,radiation_streaks,very_subtle,20090303_040901_s4h1A.fts,genuine,40.0,15.0,0.00066591,25.0,38.1745,15.1173,-160.7139,-0.00010000000000331966,0.00039999999999906777,0.0011999999999829924
20090303_044901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00071994,25.0,38.2026,15.1266,-160.7176,20090303_044901_s4h1A.fts,radiation_streaks,very_subtle,20090303_044901_s4h1A.fts,genuine,40.0,15.0,0.00079112,25.0,38.2032,15.1265,-160.7176,-0.0006000000000057071,9.999999999976694e-05,0.0
20090303_052901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.0005854,27.0,38.2313,15.1358,-160.7302,20090303_052901_s4h1A.fts,radiation_streaks,very_subtle,20090303_052901_s4h1A.fts,genuine,40.0,15.0,0.00072069,25.0,38.2315,15.1349,-160.731,-0.00019999999999953388,0.0008999999999996788,0.0007999999999981355
20090303_060901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00079614,28.0,38.26,15.1443,-160.7358,20090303_060901_s4h1A.fts,radiation_streaks,very_subtle,20090303_060901_s4h1A.fts,genuine,40.0,15.0,0.00070136,25.0,38.2602,15.1436,-160.7347,-0.00019999999999953388,0.000700000000000145,-0.0011000000000080945
20090303_064901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00048853,27.0,38.2893,15.1525,-160.7442,20090303_064901_s4h1A.fts,radiation_streaks,very_subtle,20090303_064901_s4h1A.fts,genuine,40.0,15.0,0.00073242,25.0,38.2891,15.1529,-160.7445,0.00019999999999953388,-0.0004000000000008441,0.00029999999998153726
20090303_072901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00062324,28.0,38.3177,15.1619,-160.7592,20090303_072901_s4h1A.fts,radiation_streaks,very_subtle,20090303_072901_s4h1A.fts,genuine,40.0,15.0,0.00065661,25.0,38.3176,15.1617,-160.7593,0.00010000000000331966,0.00019999999999953388,0.00010000000000331966
20090303_080901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00081279,26.0,38.3466,15.1706,-160.7683,20090303_080901_s4h1A.fts,radiation_streaks,very_subtle,20090303_080901_s4h1A.fts,genuine,40.0,15.0,0.0006402,26.0,38.3466,15.1699,-160.7628,0.0,0.000700000000000145,-0.005500000000012051
20090303_084901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00073283,27.0,38.3745,15.1796,-160.7656,20090303_084901_s4h1A.fts,radiation_streaks,very_subtle,20090303_084901_s4h1A.fts,genuine,40.0,15.0,0.00064002,25.0,38.3742,15.1798,-160.7691,0.0002999999999957481,-0.00019999999999953388,0.003500000000002501
20090303_092901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00067804,27.0,38.4031,15.1887,-160.7792,20090303_092901_s4h1A.fts,radiation_streaks,very_subtle,20090303_092901_s4h1A.fts,genuine,40.0,15.0,0.00064876,25.0,38.4031,15.1885,-160.7767,0.0,0.00020000000000131024,-0.0024999999999977263
20090303_100901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00070218,27.0,38.4313,15.1967,-160.7841,20090303_100901_s4h1A.fts,radiation_streaks,very_subtle,20090303_100901_s4h1A.fts,genuine,40.0,15.0,0.00063584,24.0,38.4315,15.1967,-160.7861,-0.00019999999999953388,0.0,0.0020000000000095497
20090303_104901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,90.0,-55.0,0.00069438,28.0,38.4605,15.2056,-160.8005,20090303_104901_s4h1A.fts,radiation_streaks,very_subtle,20090303_104901_s4h1A.fts,genuine,40.0,15.0,0.0006361,26.0,38.4607,15.205,-160.7979,-0.00019999999999953388,0.000600000000000378,-0.002600000000001046
20090303_112901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00066375,27.0,38.4883,15.2167,-160.797,20090303_112901_s4h1A.fts,radiation_streaks,very_subtle,20090303_112901_s4h1A.fts,genuine,40.0,15.0,0.00060378,25.0,38.4889,15.216,-160.801,-0.0005999999999986017,0.000700000000000145,0.003999999999990678
20090303_120901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00064306,28.0,38.5164,15.2256,-160.8,20090303_120901_s4h1A.fts,radiation_streaks,very_subtle,20090303_120901_s4h1A.fts,genuine,40.0,15.0,0.00064049,27.0,38.517,15.2253,-160.8031,-0.0006000000000057071,0.0002999999999993008,0.0030999999999892225
20090303_124901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00062737,26.0,38.5456,15.2334,-160.8108,20090303_124901_s4h1A.fts,radiation_streaks,very_subtle,20090303_124901_s4h1A.fts,genuine,40.0,15.0,0.00063918,26.0,38.5459,15.2336,-160.8167,-0.00030000000000285354,-0.00019999999999953388,0.005899999999996908
20090303_132901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,,,,,,,,20090303_132901_s4h1A.fts,radiation_streaks,very_subtle,20090303_132901_s4h1A.fts,genuine,40.0,15.0,0.00064645,28.0,38.5743,15.2428,-160.8182,,,
20090303_140901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00050984,27.0,38.6026,15.2522,-160.8258,20090303_140901_s4h1A.fts,radiation_streaks,very_subtle,20090303_140901_s4h1A.fts,genuine,40.0,15.0,0.00064581,27.0,38.6025,15.2515,-160.8263,0.00010000000000331966,0.000700000000000145,0.0005000000000165983
20090303_144901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00056349,27.0,38.6314,15.26,-160.834,20090303_144901_s4h1A.fts,radiation_streaks,very_subtle,20090303_144901_s4h1A.fts,genuine,40.0,15.0,0.00054781,27.0,38.6315,15.2604,-160.8321,-0.00010000000000331966,-0.0004000000000008441,-0.00190000000000623
20090303_152901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00051907,27.0,38.6597,15.2684,-160.8471,20090303_152901_s4h1A.fts,radiation_streaks,very_subtle,20090303_152901_s4h1A.fts,genuine,40.0,15.0,0.00059956,27.0,38.6605,15.2687,-160.8454,-0.0007999999999981355,-0.0003000000000010772,-0.0016999999999995907
20090303_160901_s4h1A__radiation_streaks__very_subtle.fts,adversarial,40.0,15.0,0.00054108,27.0,38.6881,15.2781,-160.843,20090303_160901_s4h1A.fts,radiation_streaks,very_subtle,20090303_160901_s4h1A.fts,genuine,40.0,15.0,0.00061715,29.0,38.6883,15.2779,-160.8467,-0.00019999999999953388,0.00019999999999953388,0.0037000000000091404
