filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090717_112901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090717_112901_s4h1A.fts,gaussian_blur,very_subtle,20090717_112901_s4h1A.fts,genuine,190.0,5.0,0.0014524,10.0,183.7988,-1.653,157.6244,,,
20090717_120901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.0014062,10.0,183.8265,-1.6653,157.6276,20090717_120901_s4h1A.fts,gaussian_blur,very_subtle,20090717_120901_s4h1A.fts,genuine,210.0,55.0,0.00051317,8.0,183.8256,-1.6646,157.6307,0.0009000000000014552,-0.0006999999999999229,-0.0030999999999892225
20090717_124901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,240.0,5.0,0.0013802,9.0,183.8521,-1.677,157.6192,20090717_124901_s4h1A.fts,gaussian_blur,very_subtle,20090717_124901_s4h1A.fts,genuine,190.0,5.0,0.0014128,10.0,183.8525,-1.6759,157.6265,-0.0003999999999848569,-0.001100000000000101,-0.0072999999999865395
20090717_132901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.00050364,8.0,183.8803,-1.6869,157.6293,20090717_132901_s4h1A.fts,gaussian_blur,very_subtle,20090717_132901_s4h1A.fts,genuine,190.0,5.0,0.00045024,8.0,183.8791,-1.687,157.6284,0.0012000000000114142,9.999999999998899e-05,0.0009000000000014552
20090717_140901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,210.0,55.0,0.001254,9.0,183.9039,-1.6979,157.6161,20090717_140901_s4h1A.fts,gaussian_blur,very_subtle,20090717_140901_s4h1A.fts,genuine,,,,,,,,,,
20090717_144901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.00048686,8.0,183.9343,-1.7102,157.6324,20090717_144901_s4h1A.fts,gaussian_blur,very_subtle,20090717_144901_s4h1A.fts,genuine,,,,,,,,,,
20090717_160901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.00041608,8.0,183.9857,-1.735,157.6093,20090717_160901_s4h1A.fts,gaussian_blur,very_subtle,20090717_160901_s4h1A.fts,genuine,190.0,5.0,0.00042224,7.0,183.9868,-1.7351,157.619,-0.0010999999999796728,9.999999999998899e-05,-0.009700000000009368
20090717_164901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090717_164901_s4h1A.fts,gaussian_blur,very_subtle,20090717_164901_s4h1A.fts,genuine,,,,,,,,,,
20090717_172901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090717_172901_s4h1A.fts,gaussian_blur,very_subtle,20090717_172901_s4h1A.fts,genuine,210.0,55.0,0.00042189,7.0,184.041,-1.7574,157.6236,,,
20090717_180901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090717_180901_s4h1A.fts,gaussian_blur,very_subtle,20090717_180901_s4h1A.fts,genuine,240.0,5.0,0.00035577,7.0,184.0669,-1.7692,157.6325,,,
