filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090425_040901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090425_040901_s4h1A.fts,tiny_noise,very_subtle,20090425_040901_s4h1A.fts,genuine,100.0,25.0,0.0011446,17.0,96.7487,23.2748,178.3154,,,
20090425_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090425_044901_s4h1A.fts,tiny_noise,very_subtle,20090425_044901_s4h1A.fts,genuine,100.0,25.0,0.00098917,19.0,96.7786,23.2713,178.3028,,,
20090425_052901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090425_052901_s4h1A.fts,tiny_noise,very_subtle,20090425_052901_s4h1A.fts,genuine,100.0,25.0,0.00091355,18.0,96.8113,23.2701,178.2948,,,
20090425_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0009533,6.0,96.8449,23.2674,178.2438,20090425_060901_s4h1A.fts,tiny_noise,very_subtle,20090425_060901_s4h1A.fts,genuine,170.0,-65.0,0.00090211,18.0,96.8459,23.2707,178.2349,-0.0010000000000047748,-0.0033000000000029672,0.00889999999998281
20090425_064901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00078618,7.0,96.8745,23.2673,178.2673,20090425_064901_s4h1A.fts,tiny_noise,very_subtle,20090425_064901_s4h1A.fts,genuine,100.0,25.0,0.0012422,22.0,96.8744,23.2668,178.265,0.00010000000000331966,0.0004999999999988347,0.0023000000000195087
20090425_072901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00082263,7.0,96.9054,23.266,178.2488,20090425_072901_s4h1A.fts,tiny_noise,very_subtle,20090425_072901_s4h1A.fts,genuine,100.0,25.0,0.0011951,22.0,96.9097,23.2665,178.2119,-0.004300000000000637,-0.0005000000000023874,0.0368999999999744
20090425_080901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00048432,8.0,96.9376,23.2642,178.2593,20090425_080901_s4h1A.fts,tiny_noise,very_subtle,20090425_080901_s4h1A.fts,genuine,100.0,25.0,0.0011655,22.0,96.9379,23.2649,178.2423,-0.0002999999999957481,-0.0007000000000019213,0.016999999999995907
20090425_084901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00094827,7.0,96.9687,23.262,178.2245,20090425_084901_s4h1A.fts,tiny_noise,very_subtle,20090425_084901_s4h1A.fts,genuine,100.0,25.0,0.0012013,22.0,96.9696,23.2626,178.2296,-0.0009000000000014552,-0.0005999999999986017,-0.005099999999998772
20090425_092901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0003009,7.0,97.001,23.2615,178.2389,20090425_092901_s4h1A.fts,tiny_noise,very_subtle,20090425_092901_s4h1A.fts,genuine,100.0,25.0,0.001239,21.0,97.0022,23.2614,178.2236,-0.0011999999999972033,0.00010000000000331966,0.015299999999996317
20090425_100901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00090686,7.0,97.0333,23.2597,178.1974,20090425_100901_s4h1A.fts,tiny_noise,very_subtle,20090425_100901_s4h1A.fts,genuine,100.0,25.0,0.0011976,22.0,97.0368,23.2609,178.169,-0.003500000000002501,-0.001200000000000756,0.028399999999976444
20090425_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00071841,7.0,97.0649,23.2588,178.2103,20090425_104901_s4h1A.fts,tiny_noise,very_subtle,20090425_104901_s4h1A.fts,genuine,100.0,25.0,0.0011618,22.0,97.0683,23.2597,178.1528,-0.0033999999999991815,-0.0008999999999979025,0.057499999999976126
20090425_112901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00074877,8.0,97.0965,23.2554,178.152,20090425_112901_s4h1A.fts,tiny_noise,very_subtle,20090425_112901_s4h1A.fts,genuine,100.0,25.0,0.001214,21.0,97.0968,23.2566,178.1762,-0.0002999999999957481,-0.0011999999999972033,-0.02420000000000755
20090425_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00047634,8.0,97.1408,23.2501,178.011,20090425_120901_s4h1A.fts,tiny_noise,very_subtle,20090425_120901_s4h1A.fts,genuine,100.0,25.0,0.0012189,21.0,97.1289,23.2552,178.1583,0.011899999999997135,-0.005099999999998772,-0.14730000000000132
20090425_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00059961,8.0,97.1598,23.2542,178.1432,20090425_124901_s4h1A.fts,tiny_noise,very_subtle,20090425_124901_s4h1A.fts,genuine,100.0,25.0,0.0012217,21.0,97.1642,23.2552,178.1201,-0.0043999999999897454,-0.0009999999999976694,0.023099999999999454
20090425_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00075979,7.0,97.1915,23.2517,178.1391,20090425_132901_s4h1A.fts,tiny_noise,very_subtle,20090425_132901_s4h1A.fts,genuine,100.0,25.0,0.0011767,21.0,97.1951,23.2539,178.1024,-0.00359999999999161,-0.002200000000001978,0.0367000000000246
20090425_140901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00065987,8.0,97.2238,23.2483,178.1096,20090425_140901_s4h1A.fts,tiny_noise,very_subtle,20090425_140901_s4h1A.fts,genuine,110.0,-85.0,0.00095827,20.0,97.2275,23.2494,178.1035,-0.0037000000000091404,-0.001100000000000989,0.006100000000003547
20090425_144901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00052314,8.0,97.2552,23.2471,178.1053,20090425_144901_s4h1A.fts,tiny_noise,very_subtle,20090425_144901_s4h1A.fts,genuine,100.0,25.0,0.0010138,21.0,97.259,23.2496,178.0688,-0.0037999999999982492,-0.002500000000001279,0.03649999999998954
20090425_152901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00082214,8.0,97.2883,23.2486,178.0834,20090425_152901_s4h1A.fts,tiny_noise,very_subtle,20090425_152901_s4h1A.fts,genuine,100.0,25.0,0.00060952,19.0,97.2916,23.2491,178.0733,-0.003299999999995862,-0.0004999999999988347,0.010100000000022646
20090425_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00070316,7.0,97.3186,23.2459,178.1156,20090425_160901_s4h1A.fts,tiny_noise,very_subtle,20090425_160901_s4h1A.fts,genuine,100.0,25.0,0.0010998,22.0,97.323,23.2491,178.048,-0.0043999999999897454,-0.0031999999999996476,0.06759999999999877
20090425_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00070778,8.0,97.3515,23.2433,178.0651,20090425_164901_s4h1A.fts,tiny_noise,very_subtle,20090425_164901_s4h1A.fts,genuine,100.0,25.0,0.0011537,21.0,97.3534,23.2456,178.0713,-0.0018999999999920192,-0.0022999999999981924,-0.006200000000006867
20090425_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00044829,8.0,97.3822,23.2435,178.0806,20090425_172901_s4h1A.fts,tiny_noise,very_subtle,20090425_172901_s4h1A.fts,genuine,100.0,25.0,0.00091681,22.0,97.3871,23.2446,178.0148,-0.004900000000006344,-0.0010999999999974364,0.06579999999999586
20090425_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00065738,8.0,97.4188,23.247,177.9993,20090425_180901_s4h1A.fts,tiny_noise,very_subtle,20090425_180901_s4h1A.fts,genuine,100.0,25.0,0.00087109,22.0,97.4156,23.2409,178.0526,0.003200000000006753,0.006099999999999994,-0.05330000000000723
20090425_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00056867,7.0,97.4465,23.2395,178.0526,20090425_184901_s4h1A.fts,tiny_noise,very_subtle,20090425_184901_s4h1A.fts,genuine,100.0,25.0,0.0010582,23.0,97.4469,23.2391,178.0325,-0.00039999999999906777,0.00039999999999906777,0.02010000000001355
20090425_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0004833,8.0,97.4801,23.2376,178.0061,20090425_192901_s4h1A.fts,tiny_noise,very_subtle,20090425_192901_s4h1A.fts,genuine,100.0,25.0,0.00084519,21.0,97.4791,23.2366,178.0212,0.000999999999990564,0.0010000000000012221,-0.015099999999989677
20090425_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090425_200901_s4h1A.fts,tiny_noise,very_subtle,20090425_200901_s4h1A.fts,genuine,100.0,25.0,0.00085341,22.0,97.5103,23.2354,178.0005,,,
20090425_204901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00070049,7.0,97.5432,23.2329,178.0056,20090425_204901_s4h1A.fts,tiny_noise,very_subtle,20090425_204901_s4h1A.fts,genuine,100.0,25.0,0.0008584,22.0,97.5424,23.2328,177.9977,0.0007999999999981355,9.999999999976694e-05,0.007899999999978036
20090425_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00059849,7.0,97.5742,23.2328,177.978,20090425_212901_s4h1A.fts,tiny_noise,very_subtle,20090425_212901_s4h1A.fts,genuine,90.0,25.0,0.00057356,15.0,97.5746,23.2325,177.9749,-0.00039999999999906777,0.0002999999999993008,0.003100000000017644
20090425_220901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00056893,7.0,97.6064,23.2323,177.9776,20090425_220901_s4h1A.fts,tiny_noise,very_subtle,20090425_220901_s4h1A.fts,genuine,100.0,25.0,0.00080544,21.0,97.6063,23.2318,177.9684,9.99999999891088e-05,0.0004999999999988347,0.00919999999999277
20090425_224901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00068788,7.0,97.6383,23.2291,177.9549,20090425_224901_s4h1A.fts,tiny_noise,very_subtle,20090425_224901_s4h1A.fts,genuine,100.0,25.0,0.00079177,22.0,97.638,23.2301,177.9631,0.0002999999999957481,-0.0010000000000012221,-0.008199999999987995
20090425_232901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00061041,6.0,97.6689,23.2266,177.9514,20090425_232901_s4h1A.fts,tiny_noise,very_subtle,20090425_232901_s4h1A.fts,genuine,100.0,25.0,0.0010208,22.0,97.6698,23.227,177.9372,-0.0009000000000014552,-0.00039999999999906777,0.014200000000016644
20090426_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00069822,7.0,97.7022,23.2252,177.9281,20090426_000901_s4h1A.fts,tiny_noise,very_subtle,20090426_000901_s4h1A.fts,genuine,100.0,25.0,0.00080205,22.0,97.7021,23.2256,177.9228,0.00010000000000331966,-0.00039999999999906777,0.0053000000000054115
20090426_004901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00038995,5.0,97.7329,23.2245,177.9273,20090426_004901_s4h1A.fts,tiny_noise,very_subtle,20090426_004901_s4h1A.fts,genuine,100.0,25.0,0.0011618,24.0,97.7331,23.2249,177.9128,-0.00019999999999242846,-0.0004000000000026205,0.014499999999998181
20090426_012901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00062152,7.0,97.7662,23.2233,177.8918,20090426_012901_s4h1A.fts,tiny_noise,very_subtle,20090426_012901_s4h1A.fts,genuine,100.0,25.0,0.001298,24.0,97.7662,23.2241,177.8889,0.0,-0.0008000000000016882,0.002899999999982583
20090426_020901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00038977,5.0,97.7975,23.2206,177.8863,20090426_020901_s4h1A.fts,tiny_noise,very_subtle,20090426_020901_s4h1A.fts,genuine,100.0,25.0,0.001014,23.0,97.7983,23.221,177.8639,-0.0007999999999981355,-0.00039999999999906777,0.02240000000000464
20090426_024901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00064591,7.0,97.8289,23.2188,177.8826,20090426_024901_s4h1A.fts,tiny_noise,very_subtle,20090426_024901_s4h1A.fts,genuine,100.0,25.0,0.0013665,25.0,97.8293,23.2192,177.865,-0.00039999999999906777,-0.00039999999999906777,0.017599999999987403
20090426_032901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00086134,7.0,97.8598,23.218,177.8522,20090426_032901_s4h1A.fts,tiny_noise,very_subtle,20090426_032901_s4h1A.fts,genuine,100.0,25.0,0.0010445,23.0,97.8608,23.218,177.8508,-0.000999999999990564,0.0,0.0014000000000180535
20090426_040901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00061478,7.0,97.8931,23.2165,177.8561,20090426_040901_s4h1A.fts,tiny_noise,very_subtle,20090426_040901_s4h1A.fts,genuine,100.0,25.0,0.0012198,24.0,97.8936,23.2174,177.8334,-0.0005000000000023874,-0.0009000000000014552,0.022699999999986176
20090426_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00051785,6.0,97.9245,23.2168,177.8317,20090426_044901_s4h1A.fts,tiny_noise,very_subtle,20090426_044901_s4h1A.fts,genuine,100.0,25.0,0.00094185,23.0,97.925,23.2165,177.8338,-0.0005000000000023874,0.0002999999999993008,-0.0020999999999844476
20090426_052901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00052715,7.0,97.9563,23.2156,177.8547,20090426_052901_s4h1A.fts,tiny_noise,very_subtle,20090426_052901_s4h1A.fts,genuine,100.0,25.0,0.001535,26.0,97.9559,23.216,177.8433,0.00039999999999906777,-0.0004000000000026205,0.011400000000008959
20090426_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00060539,7.0,97.9875,23.2128,177.8226,20090426_060901_s4h1A.fts,tiny_noise,very_subtle,20090426_060901_s4h1A.fts,genuine,100.0,25.0,0.0012395,25.0,97.9879,23.2121,177.8207,-0.00039999999999906777,0.0007000000000019213,0.00190000000000623
20090426_064901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00050067,7.0,98.0205,23.2128,177.8224,20090426_064901_s4h1A.fts,tiny_noise,very_subtle,20090426_064901_s4h1A.fts,genuine,100.0,25.0,0.001444,26.0,98.0202,23.2115,177.8147,0.0002999999999957481,0.001300000000000523,0.007699999999999818
20090426_072901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0008107,7.0,98.05,23.2103,177.7879,20090426_072901_s4h1A.fts,tiny_noise,very_subtle,20090426_072901_s4h1A.fts,genuine,,,,,,,,,,
20090426_080901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00050964,7.0,98.0842,23.2102,177.7971,20090426_080901_s4h1A.fts,tiny_noise,very_subtle,20090426_080901_s4h1A.fts,genuine,100.0,25.0,0.0013579,26.0,98.0832,23.2082,177.7861,0.000999999999990564,0.0019999999999988916,0.01099999999999568
20090426_084901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00081552,7.0,98.1136,23.2063,177.763,20090426_084901_s4h1A.fts,tiny_noise,very_subtle,20090426_084901_s4h1A.fts,genuine,100.0,25.0,0.0012138,25.0,98.1156,23.2065,177.7752,-0.001999999999995339,-0.00019999999999953388,-0.012200000000007094
20090426_092901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0004087,8.0,98.1477,23.2064,177.7712,20090426_092901_s4h1A.fts,tiny_noise,very_subtle,20090426_092901_s4h1A.fts,genuine,100.0,25.0,0.0010435,25.0,98.1477,23.2047,177.7705,0.0,0.0016999999999995907,0.0006999999999948159
20090426_100901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00038802,8.0,98.1792,23.202,177.7405,20090426_100901_s4h1A.fts,tiny_noise,very_subtle,20090426_100901_s4h1A.fts,genuine,100.0,25.0,0.0011033,25.0,98.1792,23.2032,177.7453,0.0,-0.0011999999999972033,-0.004799999999988813
20090426_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0010322,10.0,98.2111,23.1996,177.7471,20090426_104901_s4h1A.fts,tiny_noise,very_subtle,20090426_104901_s4h1A.fts,genuine,100.0,25.0,0.0013306,26.0,98.2112,23.2018,177.7405,-0.00010000000000331966,-0.0021999999999984254,0.006599999999991724
20090426_112901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00053239,8.0,98.2425,23.1992,177.7133,20090426_112901_s4h1A.fts,tiny_noise,very_subtle,20090426_112901_s4h1A.fts,genuine,100.0,25.0,0.0012632,27.0,98.2432,23.2003,177.7205,-0.0006999999999948159,-0.0010999999999974364,-0.00719999999998322
20090426_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00044098,8.0,98.2771,23.2,177.6794,20090426_120901_s4h1A.fts,tiny_noise,very_subtle,20090426_120901_s4h1A.fts,genuine,100.0,25.0,0.0011544,26.0,98.2749,23.1995,177.7173,0.002200000000001978,0.0004999999999988347,-0.037900000000007594
20090426_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00052804,8.0,98.3068,23.1982,177.6746,20090426_124901_s4h1A.fts,tiny_noise,very_subtle,20090426_124901_s4h1A.fts,genuine,160.0,-75.0,0.0012729,27.0,98.3068,23.1973,177.7037,0.0,0.0009000000000014552,-0.02909999999999968
20090426_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00034498,8.0,98.3376,23.1942,177.6918,20090426_132901_s4h1A.fts,tiny_noise,very_subtle,20090426_132901_s4h1A.fts,genuine,100.0,25.0,0.0011357,26.0,98.3382,23.194,177.6862,-0.0006000000000057071,0.00019999999999953388,0.005599999999986949
20090426_140901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00050651,9.0,98.3705,23.1935,177.6584,20090426_140901_s4h1A.fts,tiny_noise,very_subtle,20090426_140901_s4h1A.fts,genuine,100.0,25.0,0.0012581,27.0,98.3703,23.1932,177.6758,0.0002000000000066393,0.0002999999999993008,-0.017400000000009186
20090426_144901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0004775,8.0,98.4034,23.1921,177.6359,20090426_144901_s4h1A.fts,tiny_noise,very_subtle,20090426_144901_s4h1A.fts,genuine,100.0,25.0,0.00097459,26.0,98.402,23.1911,177.668,0.0014000000000038426,0.0010000000000012221,-0.032100000000014006
20090426_152901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00051048,9.0,98.4337,23.1882,177.6399,20090426_152901_s4h1A.fts,tiny_noise,very_subtle,20090426_152901_s4h1A.fts,genuine,100.0,25.0,0.0010925,26.0,98.4335,23.1891,177.6501,0.0002000000000066393,-0.0009000000000014552,-0.010199999999997544
20090426_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00093115,10.0,98.4655,23.1885,177.595,20090426_160901_s4h1A.fts,tiny_noise,very_subtle,20090426_160901_s4h1A.fts,genuine,100.0,25.0,0.001203,26.0,98.4658,23.1871,177.6443,-0.0002999999999957481,0.00140000000000029,-0.04929999999998813
20090426_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00038375,9.0,98.4971,23.1865,177.6155,20090426_164901_s4h1A.fts,tiny_noise,very_subtle,20090426_164901_s4h1A.fts,genuine,100.0,25.0,0.0011309,26.0,98.4968,23.1859,177.6258,0.00030000000000995897,0.0005999999999986017,-0.010300000000000864
20090426_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00096221,10.0,98.53,23.1847,177.5734,20090426_172901_s4h1A.fts,tiny_noise,very_subtle,20090426_172901_s4h1A.fts,genuine,160.0,-75.0,0.00078277,26.0,98.5285,23.1834,177.6188,0.0015000000000071623,0.001300000000000523,-0.04540000000000077
20090426_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00094457,9.0,98.5571,23.18,177.602,20090426_180901_s4h1A.fts,tiny_noise,very_subtle,20090426_180901_s4h1A.fts,genuine,100.0,25.0,0.00083301,26.0,98.5601,23.1815,177.6084,-0.0030000000000001137,-0.0015000000000000568,-0.006399999999985084
20090426_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0012002,10.0,98.5934,23.1815,177.5521,20090426_184901_s4h1A.fts,tiny_noise,very_subtle,20090426_184901_s4h1A.fts,genuine,100.0,25.0,0.00081298,26.0,98.5923,23.1803,177.5911,0.0011000000000080945,0.001200000000000756,-0.03900000000001569
20090426_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00089351,10.0,98.6223,23.1769,177.5877,20090426_192901_s4h1A.fts,tiny_noise,very_subtle,20090426_192901_s4h1A.fts,genuine,100.0,25.0,0.00098575,26.0,98.6231,23.1779,177.5856,-0.0007999999999981355,-0.0010000000000012221,0.0021000000000128694
20090426_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00043163,9.0,98.6559,23.1769,177.5429,20090426_200901_s4h1A.fts,tiny_noise,very_subtle,20090426_200901_s4h1A.fts,genuine,100.0,25.0,0.0010025,26.0,98.6562,23.1757,177.5666,-0.0002999999999957481,0.001200000000000756,-0.02369999999999095
20090426_204901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00089017,9.0,98.686,23.1748,177.5555,20090426_204901_s4h1A.fts,tiny_noise,very_subtle,20090426_204901_s4h1A.fts,genuine,100.0,25.0,0.00095238,26.0,98.6876,23.1755,177.5559,-0.001599999999996271,-0.0006999999999983686,-0.0004000000000132786
20090426_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00056221,9.0,98.7185,23.1743,177.5155,20090426_212901_s4h1A.fts,tiny_noise,very_subtle,20090426_212901_s4h1A.fts,genuine,100.0,25.0,0.00095568,26.0,98.7193,23.1735,177.544,-0.0007999999999981355,0.0007999999999981355,-0.028500000000008185
20090426_220901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00047312,8.0,98.7504,23.1714,177.5256,20090426_220901_s4h1A.fts,tiny_noise,very_subtle,20090426_220901_s4h1A.fts,genuine,100.0,25.0,0.00096944,26.0,98.7513,23.1714,177.5282,-0.0009000000000014552,0.0,-0.002600000000001046
20090426_224901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0011244,10.0,98.7825,23.1701,177.4922,20090426_224901_s4h1A.fts,tiny_noise,very_subtle,20090426_224901_s4h1A.fts,genuine,100.0,25.0,0.00095745,26.0,98.7831,23.1696,177.5081,-0.0006000000000057071,0.0005000000000023874,-0.015900000000016234
20090426_232901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00042708,8.0,98.8152,23.1679,177.4765,20090426_232901_s4h1A.fts,tiny_noise,very_subtle,20090426_232901_s4h1A.fts,genuine,100.0,25.0,0.00097629,26.0,98.8144,23.1682,177.5082,0.0007999999999981355,-0.0002999999999993008,-0.03170000000000073
20090427_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00084701,10.0,98.8458,23.1657,177.5097,20090427_000901_s4h1A.fts,tiny_noise,very_subtle,20090427_000901_s4h1A.fts,genuine,170.0,-65.0,0.00091648,26.0,98.8465,23.1661,177.4908,-0.0007000000000090267,-0.00039999999999906777,0.018900000000002137
20090427_004901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0009976,9.0,98.8786,23.1655,177.4608,20090427_004901_s4h1A.fts,tiny_noise,very_subtle,20090427_004901_s4h1A.fts,genuine,100.0,25.0,0.00093488,26.0,98.8781,23.1646,177.4871,0.0005000000000023874,0.0009000000000014552,-0.026299999999991996
20090427_012901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00045739,8.0,98.9093,23.1617,177.4538,20090427_012901_s4h1A.fts,tiny_noise,very_subtle,20090427_012901_s4h1A.fts,genuine,100.0,25.0,0.00093132,25.0,98.9096,23.163,177.4677,-0.0002999999999957481,-0.001300000000000523,-0.013900000000006685
20090427_020901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00088744,9.0,98.9421,23.1622,177.4424,20090427_020901_s4h1A.fts,tiny_noise,very_subtle,20090427_020901_s4h1A.fts,genuine,100.0,25.0,0.00099192,25.0,98.9416,23.1607,177.4532,0.0005000000000023874,0.0015000000000000568,-0.010800000000017462
20090427_032901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0010022,10.0,99.0058,23.159,177.4155,20090427_032901_s4h1A.fts,tiny_noise,very_subtle,20090427_032901_s4h1A.fts,genuine,100.0,25.0,0.00097174,26.0,99.0057,23.1574,177.4303,9.99999999891088e-05,0.0015999999999998238,-0.014799999999979718
20090427_040901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00098785,9.0,99.0375,23.156,177.3796,20090427_040901_s4h1A.fts,tiny_noise,very_subtle,20090427_040901_s4h1A.fts,genuine,100.0,25.0,0.00087108,25.0,99.0367,23.1559,177.4253,0.0007999999999981355,9.999999999976694e-05,-0.04569999999998231
20090427_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0011763,10.0,99.0683,23.1561,177.3987,20090427_044901_s4h1A.fts,tiny_noise,very_subtle,20090427_044901_s4h1A.fts,genuine,100.0,25.0,0.0009102,26.0,99.069,23.1541,177.4058,-0.0007000000000090267,0.0019999999999988916,-0.007100000000008322
20090427_052901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0010345,9.0,99.1011,23.1527,177.346,20090427_052901_s4h1A.fts,tiny_noise,very_subtle,20090427_052901_s4h1A.fts,genuine,,,,,,,,,,
20090427_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00098675,10.0,99.1339,23.1493,177.3698,20090427_060901_s4h1A.fts,tiny_noise,very_subtle,20090427_060901_s4h1A.fts,genuine,100.0,25.0,0.00082037,25.0,99.1324,23.1492,177.3815,0.0014999999999929514,9.999999999976694e-05,-0.011699999999990496
20090427_064901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.001122,10.0,99.165,23.1486,177.3289,20090427_064901_s4h1A.fts,tiny_noise,very_subtle,20090427_064901_s4h1A.fts,genuine,100.0,25.0,0.00086605,25.0,99.1638,23.1478,177.369,0.0012000000000114142,0.0007999999999981355,-0.04009999999999536
20090427_072901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.00091321,10.0,99.1975,23.1451,177.3296,20090427_072901_s4h1A.fts,tiny_noise,very_subtle,20090427_072901_s4h1A.fts,genuine,100.0,25.0,0.0008322,25.0,99.196,23.1456,177.3561,0.0015000000000071623,-0.0005000000000023874,-0.026499999999998636
20090427_080901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0010422,10.0,99.2286,23.1432,177.3215,20090427_080901_s4h1A.fts,tiny_noise,very_subtle,20090427_080901_s4h1A.fts,genuine,100.0,25.0,0.00084596,25.0,99.227,23.1446,177.3467,0.001599999999996271,-0.00140000000000029,-0.025200000000012324
20090427_084901_s4h1A__tiny_noise__very_subtle.fts,adversarial,100.0,25.0,0.0010683,10.0,99.2602,23.144,177.3194,20090427_084901_s4h1A.fts,tiny_noise,very_subtle,20090427_084901_s4h1A.fts,genuine,,,,,,,,,,
