filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090928_140901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00086486,20.0,259.8554,-22.9429,177.0613,20090928_140901_s4h1A.fts,partial_occlusion,very_subtle,20090928_140901_s4h1A.fts,genuine,260.0,-25.0,0.0004694,22.0,259.857,-22.9432,177.0674,-0.0016000000000531145,0.0002999999999993008,-0.006100000000003547
20090928_144901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090928_144901_s4h1A.fts,partial_occlusion,very_subtle,20090928_144901_s4h1A.fts,genuine,260.0,-25.0,0.00055973,22.0,259.8891,-22.9455,177.0711,,,
20090928_152901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00063536,23.0,259.9187,-22.9468,177.0787,20090928_152901_s4h1A.fts,partial_occlusion,very_subtle,20090928_152901_s4h1A.fts,genuine,260.0,-25.0,0.00065408,22.0,259.9184,-22.9464,177.0825,0.00029999999998153726,-0.00039999999999906777,-0.00380000000001246
20090928_160901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00051827,24.0,259.9507,-22.9489,177.098,20090928_160901_s4h1A.fts,partial_occlusion,very_subtle,20090928_160901_s4h1A.fts,genuine,260.0,-25.0,0.00053578,22.0,259.9497,-22.9489,177.0989,0.0009999999999763531,0.0,-0.0008999999999730335
20090928_164901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00097808,23.0,259.9815,-22.9514,177.1104,20090928_164901_s4h1A.fts,partial_occlusion,very_subtle,20090928_164901_s4h1A.fts,genuine,,,,,,,,,,
20090929_140901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00048465,24.0,260.9851,-23.0083,177.5147,20090929_140901_s4h1A.fts,partial_occlusion,very_subtle,20090929_140901_s4h1A.fts,genuine,260.0,-25.0,0.00035649,21.0,260.9844,-23.008,177.5089,0.0006999999999948159,-0.0002999999999993008,0.005799999999993588
20090929_144901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00050989,21.0,261.0156,-23.0097,177.5228,20090929_144901_s4h1A.fts,partial_occlusion,very_subtle,20090929_144901_s4h1A.fts,genuine,260.0,-25.0,0.00040964,22.0,261.0153,-23.0094,177.5234,0.00029999999998153726,-0.0002999999999993008,-0.0006000000000199179
20090929_152901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,280.0,55.0,0.0003442,21.0,261.0463,-23.0125,177.525,20090929_152901_s4h1A.fts,partial_occlusion,very_subtle,20090929_152901_s4h1A.fts,genuine,260.0,-25.0,0.0004054,21.0,261.0465,-23.0128,177.5287,-0.0002000000000066393,0.0002999999999993008,-0.0036999999999807187
20090929_160901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.0003893,21.0,261.078,-23.0141,177.5426,20090929_160901_s4h1A.fts,partial_occlusion,very_subtle,20090929_160901_s4h1A.fts,genuine,260.0,-25.0,0.00039345,22.0,261.0774,-23.014,177.5414,0.0005999999999630745,-9.999999999976694e-05,0.0011999999999829924
20090929_172901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00056186,26.0,261.1407,-23.0174,177.5686,20090929_172901_s4h1A.fts,partial_occlusion,very_subtle,20090929_172901_s4h1A.fts,genuine,260.0,-25.0,0.00037274,21.0,261.1398,-23.017,177.5688,0.0009000000000014552,-0.00039999999999906777,-0.0002000000000066393
